SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,WKT
101041019,Bega - Tathra,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,183.8984,http://linked.data.gov.au/dataset/asgsed3/SA2/101041019,"MULTIPOLYGON (((149.983626 -36.749696, 149.983723 -36.749967, 149.983855 -36.749399, 149.983685 -36.749489, 149.983626 -36.749696)), ((149.990964 -36.729487, 149.991383 -36.729615, 149.991486 -36.729397, 149.991149 -36.729248, 149.990964 -36.729487)), ((149.969888 -36.785908, 149.969061 -36.785641, 149.969323 -36.787019, 149.96935 -36.786682, 149.969888 -36.785908)), ((149.973075 -36.779194, 149.973615 -36.778391, 149.97322 -36.778033, 149.972993 -36.778062, 149.973075 -36.779194)), ((149.973076 -36.777761, 149.973592 -36.777794, 149.973791 -36.777513, 149.973469 -36.777315, 149.973076 -36.777761)), ((149.983382 -36.75292, 149.983336 -36.752472, 149.983109 -36.752279, 149.982795 -36.752565, 149.983382 -36.75292)), ((149.983241 -36.74908, 149.982986 -36.749405, 149.983184 -36.749797, 149.983411 -36.749632, 149.983241 -36.74908)), ((149.982432 -36.757009, 149.982742 -36.757091, 149.982626 -36.756573, 149.982372 -36.756649, 149.982432 -36.757009)), ((149.993067 -36.686301, 149.957507 -36.694911, 149.915835 -36.681426, 149.903548 -36.644164, 149.888489 -36.657993, 149.823347 -36.645135, 149.809518 -36.714417, 149.843574 -36.755293, 149.89707 -36.756531, 149.884078 -36.778945, 149.891854 -36.797792, 149.915058 -36.800347, 149.908941 -36.827284, 149.936757 -36.826736, 149.983814 -36.754035, 149.991874 -36.725559, 149.978551 -36.714782, 149.993067 -36.686301)))"
101041020,Bega-Eden Hinterland,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,4709.8265,http://linked.data.gov.au/dataset/asgsed3/SA2/101041020,"MULTIPOLYGON (((150.052607 -37.262529, 150.052683 -37.262444, 150.052235 -37.262148, 150.052177 -37.262327, 150.052607 -37.262529)), ((150.050603 -36.585555, 150.051122 -36.585863, 150.051448 -36.585692, 150.050584 -36.58538, 150.050603 -36.585555)), ((150.019641 -37.183857, 150.019346 -37.183207, 150.019057 -37.1832, 150.019169 -37.183623, 150.019641 -37.183857)), ((150.021381 -37.188874, 150.021582 -37.188657, 150.021468 -37.188294, 150.02129 -37.188461, 150.021381 -37.188874)), ((150.052037 -37.263109, 150.051737 -37.26337, 150.052094 -37.263668, 150.052195 -37.263612, 150.052037 -37.263109)), ((150.051138 -37.26357, 150.051304 -37.263428, 150.051374 -37.263127, 150.051097 -37.263132, 150.051138 -37.26357)), ((150.010617 -37.173905, 150.010745 -37.173899, 150.010777 -37.173627, 150.010354 -37.173778, 150.010617 -37.173905)), ((150.020256 -37.183999, 150.020528 -37.183855, 150.020594 -37.183719, 150.020212 -37.18382, 150.020256 -37.183999)), ((150.018837 -37.183357, 150.018908 -37.183171, 150.018635 -37.183053, 150.018682 -37.183225, 150.018837 -37.183357)), ((149.955025 -37.108687, 149.954775 -37.10837, 149.954347 -37.108397, 149.954881 -37.10864, 149.955025 -37.108687)), ((149.956443 -37.10936, 149.956615 -37.109398, 149.956488 -37.10917, 149.956415 -37.109319, 149.956443 -37.10936)), ((149.957041 -37.109545, 149.957171 -37.10951, 149.95702 -37.109346, 149.956999 -37.109483, 149.957041 -37.109545)), ((150.00576 -37.140894, 150.005277 -37.142284, 150.006321 -37.1426, 150.006645 -37.141773, 150.00576 -37.140894)), ((150.000557 -37.141478, 150.000167 -37.140846, 149.999974 -37.140825, 149.999916 -37.141197, 150.000557 -37.141478)), ((149.959893 -37.114123, 149.960057 -37.114099, 149.960085 -37.11368, 149.959884 -37.113753, 149.959893 -37.114123)), ((150.005194 -37.162774, 150.005408 -37.162739, 150.005448 -37.162693, 150.005219 -37.162625, 150.005194 -37.162774)), ((150.005337 -37.162567, 150.005349 -37.162438, 150.005205 -37.162481, 150.005196 -37.162548, 150.005337 -37.162567)), ((150.015232 -36.645233, 150.015004 -36.645396, 150.015151 -36.645586, 150.015212 -36.645512, 150.015232 -36.645233)), ((150.023768 -36.30503, 150.017917 -36.277283, 149.969657 -36.238898, 149.943921 -36.305772, 149.975889 -36.354734, 149.897566 -36.369949, 149.879504 -36.365014, 149.887182 -36.309336, 149.8745 -36.289945, 149.832932 -36.277172, 149.796969 -36.347441, 149.796315 -36.336421, 149.78178 -36.34558, 149.761385 -36.34165, 149.76727 -36.326802, 149.750346 -36.308229, 149.711271 -36.294443, 149.696948 -36.336816, 149.70725 -36.36402, 149.744107 -36.356116, 149.77055 -36.371028, 149.753579 -36.37797, 149.768072 -36.384875, 149.756453 -36.394614, 149.809472 -36.394188, 149.812783 -36.422921, 149.807378 -36.438155, 149.790718 -36.435951, 149.777468 -36.416108, 149.768824 -36.450527, 149.783494 -36.467535, 149.730795 -36.448765, 149.740945 -36.441577, 149.705809 -36.443941, 149.707589 -36.469314, 149.744393 -36.489351, 149.75024 -36.512642, 149.730569 -36.517057, 149.75536 -36.545036, 149.718203 -36.6157, 149.659107 -36.608156, 149.656391 -36.646035, 149.629225 -36.638611, 149.607765 -36.607267, 149.609749 -36.57659, 149.582316 -36.557758, 149.571397 -36.574708, 149.527919 -36.566248, 149.498617 -36.59487, 149.475365 -36.596237, 149.487155 -36.64497, 149.460911 -36.64654, 149.457998 -36.686964, 149.438815 -36.701042, 149.459521 -36.711066, 149.458252 -36.736198, 149.437519 -36.774358, 149.485554 -36.789458, 149.48458 -36.819294, 149.503983 -36.822678, 149.520357 -36.86044, 149.496713 -36.909257, 149.485827 -36.888988, 149.470418 -36.903151, 149.459533 -36.894811, 149.45667 -36.909785, 149.481895 -36.92331, 149.4736 -36.945584, 149.382631 -36.928852, 149.3817 -36.975018, 149.399238 -36.981777, 149.394762 -37.001744, 149.417815 -37.001862, 149.397912 -37.020631, 149.40117 -37.09575, 149.365411 -37.11255, 149.334113 -37.156897, 149.340171 -37.169862, 149.320497 -37.178639, 149.316598 -37.210846, 149.356277 -37.262752, 149.976198 -37.505147, 149.975415 -37.445437, 149.956559 -37.423496, 149.949836 -37.374656, 149.969731 -37.309684, 149.944013 -37.277716, 149.986875 -37.239937, 150.051937 -37.26226, 150.010861 -37.211818, 150.012097 -37.211198, 150.013139 -37.211304, 150.015222 -37.214319, 150.023494 -37.211971, 150.004874 -37.141256, 149.987621 -37.141111, 149.953794 -37.100875, 149.912897 -37.111955, 149.845346 -37.114366, 149.858318 -37.055049, 149.840258 -37.027009, 149.853316 -37.008099, 149.841373 -37.006417, 149.887938 -36.983361, 149.863771 -36.951763, 149.824004 -36.957337, 149.857791 -36.925961, 149.815303 -36.911766, 149.830281 -36.88155, 149.821516 -36.872409, 149.85414 -36.871893, 149.865444 -36.8511, 149.870767 -36.867069, 149.895852 -36.869213, 149.903471 -36.844675, 149.887817 -36.829526, 149.908941 -36.827284, 149.915058 -36.800347, 149.891854 -36.797792, 149.884078 -36.778945, 149.89707 -36.756531, 149.843574 -36.755293, 149.809518 -36.714417, 149.823347 -36.645135, 149.888489 -36.657993, 149.903548 -36.644164, 149.915835 -36.681426, 149.957507 -36.694911, 149.993067 -36.686301, 150.068282 -36.554159, 150.059808 -36.512597, 150.011146 -36.493264, 150.025301 -36.482746, 150.01923 -36.465736, 149.993713 -36.450195, 150.032441 -36.384662, 150.043909 -36.391195, 150.055407 -36.373526, 150.037688 -36.355291, 150.008556 -36.365357, 150.023768 -36.30503)))"
101041021,Broulee - Tomakin,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,24.2329,http://linked.data.gov.au/dataset/asgsed3/SA2/101041021,"MULTIPOLYGON (((150.198714 -35.815087, 150.175185 -35.808248, 150.167815 -35.834405, 150.128577 -35.836137, 150.119603 -35.864294, 150.152684 -35.883983, 150.191364 -35.860492, 150.177665 -35.850186, 150.18634 -35.833423, 150.204888 -35.830714, 150.198714 -35.815087)), ((150.204087 -35.833784, 150.204847 -35.832412, 150.204413 -35.831709, 150.203233 -35.832442, 150.204087 -35.833784)))"
101041022,Deua - Wadbilliga,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,2781.9988,http://linked.data.gov.au/dataset/asgsed3/SA2/101041022,"POLYGON ((149.56838 -36.008749, 149.583731 -36.08097, 149.543029 -36.107224, 149.58341 -36.142677, 149.569831 -36.202081, 149.524262 -36.23585, 149.537762 -36.237597, 149.524032 -36.286094, 149.551652 -36.310329, 149.543914 -36.394729, 149.484481 -36.429798, 149.457187 -36.485219, 149.468382 -36.507688, 149.526716 -36.512719, 149.522152 -36.544866, 149.46606 -36.537498, 149.438237 -36.5814, 149.412635 -36.578967, 149.396909 -36.611981, 149.41011 -36.642232, 149.460911 -36.64654, 149.487155 -36.64497, 149.475365 -36.596237, 149.498617 -36.59487, 149.527919 -36.566248, 149.571397 -36.574708, 149.582316 -36.557758, 149.609749 -36.57659, 149.607765 -36.607267, 149.629225 -36.638611, 149.656391 -36.646035, 149.659107 -36.608156, 149.718203 -36.6157, 149.75536 -36.545036, 149.730569 -36.517057, 149.75024 -36.512642, 149.744393 -36.489351, 149.707589 -36.469314, 149.705809 -36.443941, 149.740945 -36.441577, 149.730795 -36.448765, 149.783494 -36.467535, 149.768824 -36.450527, 149.777468 -36.416108, 149.790718 -36.435951, 149.807378 -36.438155, 149.812783 -36.422921, 149.809472 -36.394188, 149.756453 -36.394614, 149.768072 -36.384875, 149.753579 -36.37797, 149.77055 -36.371028, 149.744107 -36.356116, 149.70725 -36.36402, 149.696948 -36.336816, 149.711271 -36.294443, 149.750346 -36.308229, 149.76727 -36.326802, 149.761385 -36.34165, 149.78178 -36.34558, 149.796315 -36.336421, 149.796969 -36.347441, 149.832932 -36.277172, 149.8745 -36.289945, 149.887182 -36.309336, 149.879504 -36.365014, 149.897566 -36.369949, 149.975889 -36.354734, 149.943921 -36.305772, 149.969657 -36.238898, 150.017917 -36.277283, 150.023768 -36.30503, 150.055749 -36.265796, 150.05044 -36.236049, 150.065125 -36.23468, 150.052543 -36.217732, 150.042734 -36.224535, 150.045992 -36.201236, 150.004428 -36.17825, 149.970142 -36.202743, 149.903546 -36.192867, 149.889777 -36.103808, 149.903149 -36.09936, 149.899385 -36.123077, 149.93131 -36.152648, 149.940646 -36.140546, 149.961223 -36.15489, 149.969527 -36.11926, 150.011191 -36.078588, 149.997543 -36.061857, 150.007563 -36.051814, 149.986368 -36.046323, 150.003185 -36.026224, 149.965212 -36.007775, 149.984944 -35.978292, 149.970849 -35.966117, 149.996432 -35.956473, 149.965608 -35.944779, 149.979733 -35.911751, 149.958065 -35.904354, 149.975255 -35.823965, 149.950213 -35.8117, 149.929607 -35.747449, 149.894223 -35.756785, 149.885961 -35.728725, 149.866485 -35.740037, 149.874455 -35.724649, 149.862621 -35.713794, 149.829834 -35.721398, 149.81742 -35.753907, 149.759606 -35.794103, 149.7093 -35.784174, 149.686207 -35.80118, 149.67869 -35.866012, 149.693928 -35.908256, 149.67986 -35.981445, 149.66068 -35.986686, 149.620524 -35.962038, 149.56838 -36.008749))"
101041023,Eden,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,94.8138,http://linked.data.gov.au/dataset/asgsed3/SA2/101041023,"MULTIPOLYGON (((149.945984 -36.949215, 149.946017 -36.949331, 149.946151 -36.949334, 149.946046 -36.949169, 149.945984 -36.949215)), ((149.946429 -36.949302, 149.946707 -36.949554, 149.947155 -36.949537, 149.946269 -36.948724, 149.946429 -36.949302)), ((149.946066 -37.056286, 149.946133 -37.056465, 149.946467 -37.056401, 149.946408 -37.056202, 149.946066 -37.056286)), ((149.944963 -37.052973, 149.945203 -37.052732, 149.945254 -37.052482, 149.944935 -37.052711, 149.944963 -37.052973)), ((149.948077 -37.017568, 149.948412 -37.018031, 149.948936 -37.018191, 149.948182 -37.017207, 149.948077 -37.017568)), ((149.913177 -37.069663, 149.913482 -37.069835, 149.913626 -37.069686, 149.91318 -37.069511, 149.913177 -37.069663)), ((149.913737 -37.069344, 149.913907 -37.069241, 149.913719 -37.06906, 149.913654 -37.069134, 149.913737 -37.069344)), ((149.916349 -37.073993, 149.916338 -37.073913, 149.916212 -37.07389, 149.916249 -37.073975, 149.916349 -37.073993)), ((149.944615 -37.055811, 149.944803 -37.055523, 149.944757 -37.055468, 149.944571 -37.055563, 149.944615 -37.055811)), ((149.912897 -37.111955, 149.87224 -37.09123, 149.878743 -37.076793, 149.914852 -37.076106, 149.923419 -37.046293, 149.944657 -37.053983, 149.947737 -37.017543, 149.92667 -36.992047, 149.945923 -36.949117, 149.916791 -36.946723, 149.887876 -36.960054, 149.910125 -36.969982, 149.907541 -36.987052, 149.887938 -36.983361, 149.841373 -37.006417, 149.853316 -37.008099, 149.840258 -37.027009, 149.858318 -37.055049, 149.845346 -37.114366, 149.912897 -37.111955)))"
101041024,Eurobodalla Hinterland,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1460.0118,http://linked.data.gov.au/dataset/asgsed3/SA2/101041024,"MULTIPOLYGON (((150.311331 -35.665871, 150.309661 -35.667126, 150.312254 -35.668382, 150.311922 -35.66612, 150.311331 -35.665871)), ((150.334453 -35.631503, 150.331994 -35.630172, 150.330765 -35.630373, 150.334943 -35.63326, 150.334453 -35.631503)), ((150.298362 -35.691481, 150.298594 -35.691519, 150.298511 -35.691209, 150.298356 -35.691265, 150.298362 -35.691481)), ((150.362354 -35.576424, 150.364318 -35.578189, 150.365109 -35.578257, 150.364367 -35.576691, 150.362354 -35.576424)), ((150.358807 -35.586429, 150.35932 -35.586681, 150.359836 -35.586424, 150.359449 -35.586107, 150.358807 -35.586429)), ((150.35322 -35.58647, 150.354569 -35.587226, 150.355176 -35.586894, 150.352988 -35.5859, 150.35322 -35.58647)), ((150.259082 -35.717689, 150.276605 -35.723511, 150.306539 -35.686133, 150.299259 -35.647375, 150.326053 -35.637202, 150.32261 -35.613526, 150.375397 -35.565227, 150.35999 -35.534834, 150.287971 -35.522618, 150.255377 -35.568407, 150.223423 -35.545065, 150.181004 -35.55303, 150.182449 -35.542761, 150.121898 -35.534201, 150.12316 -35.510618, 150.098218 -35.497162, 150.072314 -35.49758, 150.062558 -35.515364, 150.027198 -35.509657, 150.006007 -35.544404, 149.979012 -35.502447, 149.964051 -35.500774, 149.948205 -35.561825, 149.929911 -35.565373, 149.935117 -35.610865, 149.862621 -35.713794, 149.874455 -35.724649, 149.866485 -35.740037, 149.885961 -35.728725, 149.894223 -35.756785, 149.929607 -35.747449, 149.950213 -35.8117, 149.975255 -35.823965, 149.958065 -35.904354, 149.979733 -35.911751, 149.965608 -35.944779, 149.996432 -35.956473, 149.970849 -35.966117, 149.984944 -35.978292, 149.965212 -36.007775, 150.003185 -36.026224, 149.986368 -36.046323, 150.007563 -36.051814, 149.997543 -36.061857, 150.011191 -36.078588, 149.969527 -36.11926, 149.961223 -36.15489, 149.940646 -36.140546, 149.93131 -36.152648, 149.899385 -36.123077, 149.903149 -36.09936, 149.889777 -36.103808, 149.903546 -36.192867, 149.970142 -36.202743, 150.004428 -36.17825, 150.045992 -36.201236, 150.072966 -36.154903, 150.111383 -36.14844, 150.126538 -36.162053, 150.134464 -36.066002, 150.118965 -36.034397, 150.071071 -36.009367, 150.081407 -35.989598, 150.047562 -35.972298, 150.05018 -35.912282, 150.031677 -35.907542, 150.057146 -35.900797, 150.063187 -35.866288, 150.080573 -35.868641, 150.085404 -35.846682, 150.119603 -35.864294, 150.128577 -35.836137, 150.167815 -35.834405, 150.175185 -35.808248, 150.198714 -35.815087, 150.18734 -35.745217, 150.137832 -35.72716, 150.136311 -35.737903, 150.122561 -35.669958, 150.146132 -35.657252, 150.176086 -35.678268, 150.226951 -35.668813, 150.218102 -35.679326, 150.265749 -35.686293, 150.259082 -35.717689)), ((150.281907 -35.710208, 150.282005 -35.710303, 150.282304 -35.710124, 150.281971 -35.709886, 150.281907 -35.710208)))"
101041025,Merimbula - Tura Beach,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,97.3395,http://linked.data.gov.au/dataset/asgsed3/SA2/101041025,"MULTIPOLYGON (((149.931541 -36.897509, 149.931595 -36.897526, 149.931768 -36.897441, 149.931574 -36.897428, 149.931541 -36.897509)), ((149.934839 -36.885057, 149.934973 -36.884884, 149.934923 -36.884726, 149.934818 -36.884832, 149.934839 -36.885057)), ((149.936757 -36.826736, 149.908941 -36.827284, 149.887817 -36.829526, 149.903471 -36.844675, 149.895852 -36.869213, 149.870767 -36.867069, 149.865444 -36.8511, 149.85414 -36.871893, 149.821516 -36.872409, 149.830281 -36.88155, 149.815303 -36.911766, 149.857791 -36.925961, 149.824004 -36.957337, 149.863771 -36.951763, 149.887938 -36.983361, 149.907541 -36.987052, 149.910125 -36.969982, 149.887876 -36.960054, 149.916791 -36.946723, 149.905966 -36.911076, 149.920856 -36.895068, 149.938107 -36.90244, 149.930177 -36.873975, 149.950016 -36.855377, 149.936757 -36.826736)))"
101041026,Moruya - Tuross Head,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,165.4118,http://linked.data.gov.au/dataset/asgsed3/SA2/101041026,"POLYGON ((150.119603 -35.864294, 150.085404 -35.846682, 150.080573 -35.868641, 150.063187 -35.866288, 150.057146 -35.900797, 150.031677 -35.907542, 150.05018 -35.912282, 150.047562 -35.972298, 150.081407 -35.989598, 150.071071 -36.009367, 150.118965 -36.034397, 150.134464 -36.066002, 150.164558 -36.013011, 150.151072 -35.978847, 150.152684 -35.883983, 150.119603 -35.864294))"
101041027,Narooma - Bermagui,0,No change,10104,South Coast,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,252.652,http://linked.data.gov.au/dataset/asgsed3/SA2/101041027,"MULTIPOLYGON (((150.072755 -36.465885, 150.072895 -36.465827, 150.072933 -36.465756, 150.072827 -36.46573, 150.072755 -36.465885)), ((150.137789 -36.305399, 150.137671 -36.305423, 150.137705 -36.305495, 150.137816 -36.30545, 150.137789 -36.305399)), ((150.150554 -36.26416, 150.150875 -36.264249, 150.150893 -36.263979, 150.150722 -36.263913, 150.150554 -36.26416)), ((150.147846 -36.23361, 150.147974 -36.233782, 150.148289 -36.233689, 150.148183 -36.233636, 150.147846 -36.23361)), ((150.057334 -36.487383, 150.057491 -36.48714, 150.057497 -36.487094, 150.057108 -36.4873, 150.057334 -36.487383)), ((150.060569 -36.497578, 150.060792 -36.49749, 150.060889 -36.497362, 150.060786 -36.497341, 150.060569 -36.497578)), ((150.056934 -36.487623, 150.057148 -36.487497, 150.057066 -36.487403, 150.05692 -36.487488, 150.056934 -36.487623)), ((150.057289 -36.486562, 150.057348 -36.486502, 150.057365 -36.486418, 150.057201 -36.486487, 150.057289 -36.486562)), ((150.056458 -36.487861, 150.056535 -36.487836, 150.056563 -36.487733, 150.056394 -36.487802, 150.056458 -36.487861)), ((150.056204 -36.496043, 150.056324 -36.495923, 150.056329 -36.495859, 150.056223 -36.495899, 150.056204 -36.496043)), ((150.072333 -36.453028, 150.072403 -36.453025, 150.072439 -36.452886, 150.072326 -36.4529, 150.072333 -36.453028)), ((150.072358 -36.453367, 150.072487 -36.453464, 150.072437 -36.45331, 150.072346 -36.453268, 150.072358 -36.453367)), ((150.072553 -36.452782, 150.072633 -36.452763, 150.0726 -36.452665, 150.072512 -36.452716, 150.072553 -36.452782)), ((150.073012 -36.453961, 150.073123 -36.453936, 150.073129 -36.453911, 150.072993 -36.453869, 150.073012 -36.453961)), ((150.07282 -36.452838, 150.072887 -36.452769, 150.072772 -36.452713, 150.072768 -36.452808, 150.07282 -36.452838)), ((150.072761 -36.45359, 150.072873 -36.453582, 150.072887 -36.453518, 150.072765 -36.453534, 150.072761 -36.45359)), ((150.074777 -36.4429, 150.075117 -36.442799, 150.074989 -36.442583, 150.074773 -36.442783, 150.074777 -36.4429)), ((150.1428 -36.271562, 150.142913 -36.271663, 150.143388 -36.271805, 150.143107 -36.271483, 150.1428 -36.271562)), ((150.143874 -36.270468, 150.143889 -36.270662, 150.144379 -36.270528, 150.144194 -36.270334, 150.143874 -36.270468)), ((150.230682 -36.244662, 150.223174 -36.245589, 150.227068 -36.259504, 150.226857 -36.248016, 150.230682 -36.244662)), ((150.222865 -36.255007, 150.222596 -36.255115, 150.223437 -36.254947, 150.223141 -36.254557, 150.222865 -36.255007)), ((150.229516 -36.246434, 150.229936 -36.246745, 150.230361 -36.246517, 150.230068 -36.24629, 150.229516 -36.246434)), ((150.221899 -36.256181, 150.222302 -36.255953, 150.222039 -36.255718, 150.221857 -36.255774, 150.221899 -36.256181)), ((150.0725 -36.465688, 150.072736 -36.46563, 150.072715 -36.465457, 150.072556 -36.465508, 150.0725 -36.465688)), ((150.07212 -36.465333, 150.072289 -36.465355, 150.072403 -36.46523, 150.072178 -36.465181, 150.07212 -36.465333)), ((150.072517 -36.460552, 150.072398 -36.460709, 150.072728 -36.460717, 150.07268 -36.460615, 150.072517 -36.460552)), ((150.080564 -36.37868, 150.080574 -36.378414, 150.080095 -36.378201, 150.080331 -36.378579, 150.080564 -36.37868)), ((150.080013 -36.379112, 150.080232 -36.379108, 150.080212 -36.378948, 150.080027 -36.378908, 150.080013 -36.379112)), ((150.079228 -36.378909, 150.079455 -36.378862, 150.07943 -36.378711, 150.079239 -36.378742, 150.079228 -36.378909)), ((150.081407 -36.37805, 150.081479 -36.378149, 150.081632 -36.378136, 150.081571 -36.378021, 150.081407 -36.37805)), ((150.080442 -36.37806, 150.080539 -36.377935, 150.080488 -36.377902, 150.080311 -36.378036, 150.080442 -36.37806)), ((150.135647 -36.311516, 150.135719 -36.311343, 150.135447 -36.311068, 150.135377 -36.311483, 150.135647 -36.311516)), ((150.136442 -36.30327, 150.136533 -36.302833, 150.136094 -36.302612, 150.136018 -36.30267, 150.136442 -36.30327)), ((150.14987 -36.26155, 150.150928 -36.262646, 150.151227 -36.262534, 150.151089 -36.262115, 150.14987 -36.26155)), ((150.149989 -36.264032, 150.149634 -36.264075, 150.150122 -36.264157, 150.149944 -36.263763, 150.149989 -36.264032)), ((150.15018 -36.265592, 150.1499 -36.265519, 150.150111 -36.265894, 150.150249 -36.265843, 150.15018 -36.265592)), ((150.071788 -36.447907, 150.071938 -36.447839, 150.07195 -36.447697, 150.071777 -36.447823, 150.071788 -36.447907)), ((150.072226 -36.450031, 150.072345 -36.449998, 150.072531 -36.449765, 150.072305 -36.449908, 150.072226 -36.450031)), ((150.072146 -36.450518, 150.072214 -36.450549, 150.072287 -36.450473, 150.072193 -36.450423, 150.072146 -36.450518)), ((150.072657 -36.448964, 150.072835 -36.448944, 150.072815 -36.448878, 150.072727 -36.448864, 150.072657 -36.448964)), ((150.066842 -36.414105, 150.066911 -36.413789, 150.06672 -36.413654, 150.066698 -36.413924, 150.066842 -36.414105)), ((150.142199 -36.219345, 150.142452 -36.219393, 150.142518 -36.219325, 150.142304 -36.219191, 150.142199 -36.219345)), ((150.080722 -36.42338, 150.080928 -36.423315, 150.080924 -36.42315, 150.080705 -36.423162, 150.080722 -36.42338)), ((150.06694 -36.415779, 150.066784 -36.415944, 150.066918 -36.416078, 150.066947 -36.415901, 150.06694 -36.415779)), ((150.067632 -36.417635, 150.067683 -36.417603, 150.067688 -36.417357, 150.067594 -36.417434, 150.067632 -36.417635)), ((150.074459 -36.421741, 150.074358 -36.421744, 150.074253 -36.422044, 150.074303 -36.422045, 150.074459 -36.421741)), ((150.08206 -36.422576, 150.082134 -36.422484, 150.082038 -36.422346, 150.081967 -36.422459, 150.08206 -36.422576)), ((150.073789 -36.421777, 150.073902 -36.421634, 150.073833 -36.421557, 150.073748 -36.421712, 150.073789 -36.421777)), ((150.074147 -36.422004, 150.074289 -36.42187, 150.074262 -36.421823, 150.074212 -36.421816, 150.074147 -36.422004)), ((150.074991 -36.421569, 150.075054 -36.421552, 150.075057 -36.421474, 150.074943 -36.421491, 150.074991 -36.421569)), ((150.074093 -36.421906, 150.074144 -36.421884, 150.074178 -36.421734, 150.074129 -36.421721, 150.074093 -36.421906)), ((150.147151 -36.233434, 150.146983 -36.233368, 150.146708 -36.233449, 150.147394 -36.233744, 150.147151 -36.233434)), ((150.14693 -36.233196, 150.146712 -36.233001, 150.146196 -36.232983, 150.146251 -36.233138, 150.14693 -36.233196)), ((150.08067 -36.375853, 150.080874 -36.375642, 150.080868 -36.375485, 150.080689 -36.375672, 150.08067 -36.375853)), ((150.081759 -36.376996, 150.081842 -36.376881, 150.081686 -36.376835, 150.081589 -36.37695, 150.081759 -36.376996)), ((150.081461 -36.375446, 150.081519 -36.37532, 150.081377 -36.375253, 150.081321 -36.375337, 150.081461 -36.375446)), ((150.081215 -36.37676, 150.081324 -36.376667, 150.081128 -36.376609, 150.081113 -36.376651, 150.081215 -36.37676)), ((150.045992 -36.201236, 150.042734 -36.224535, 150.052543 -36.217732, 150.065125 -36.23468, 150.05044 -36.236049, 150.055749 -36.265796, 150.023768 -36.30503, 150.008556 -36.365357, 150.037688 -36.355291, 150.055407 -36.373526, 150.043909 -36.391195, 150.032441 -36.384662, 149.993713 -36.450195, 150.01923 -36.465736, 150.025301 -36.482746, 150.011146 -36.493264, 150.059808 -36.512597, 150.056763 -36.480601, 150.084765 -36.429181, 150.06675 -36.398747, 150.139728 -36.304889, 150.130778 -36.288853, 150.148574 -36.266956, 150.126538 -36.162053, 150.111383 -36.14844, 150.072966 -36.154903, 150.045992 -36.201236)))"
101051539,Goulburn,0,No change,10105,Goulburn - Mulwaree,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,64.7865,http://linked.data.gov.au/dataset/asgsed3/SA2/101051539,"POLYGON ((149.713472 -34.716119, 149.687882 -34.751629, 149.661248 -34.74882, 149.654341 -34.78553, 149.67882 -34.793778, 149.733952 -34.775343, 149.75552 -34.786342, 149.775889 -34.721932, 149.76779 -34.697475, 149.713472 -34.716119))"
